 episode               m      robot_x      robot_y      goal_x       goal_y      g      f    t_h    t_m    t_s     ep
     507      95529   -6.003e-02   -2.460e-01    2.000e+00    1.500e+00   0   1          4   05   10    9.583e-01
     508      95554   -9.429e-01   -1.734e+00   -1.000e+00   -2.000e+00   1   0          4   05   20    9.583e-01
     508      95786    1.477e-02    1.339e+00    2.000e-01    1.500e+00   1   0          4   05   40    9.583e-01
     508      95835   -8.534e-01   -2.186e+00    7.000e-01   -1.900e+00   0   1          4   05   57    9.583e-01
     509      95863   -3.844e-01   -1.300e+00    5.000e-01   -1.500e+00   0   1          4   06   08    9.583e-01
     510      95906   -4.160e-02   -2.602e-01    2.000e+00    1.500e+00   0   1          4   06   22    9.583e-01
     511      95966    3.099e-02    1.355e+00   -1.000e-01    1.600e+00   1   0          4   06   42    9.583e-01
     511      95991   -4.457e-01   -1.353e+00    1.800e+00   -1.800e+00   0   1          4   06   52    9.583e-01
     512      96018   -4.122e-01    2.606e-01   -5.000e-01    5.000e-01   1   0          4   07   04    9.583e-01
     512      96049   -2.228e+00   -2.447e-01    6.000e-01    0.000e+00   0   1          4   07   16    9.583e-01
     513      96070   -1.750e+00   -7.223e-01   -2.000e+00   -8.000e-01   1   0          4   07   24    9.583e-01
     513      96186   -2.505e-01   -1.115e+00    0.000e+00   -1.000e+00   1   0          4   07   34    9.583e-01
     513      96235    4.439e-01   -3.843e-01    6.000e-01    0.000e+00   0   1          4   07   51    9.583e-01
     514      96302    1.008e+00   -5.101e-01    1.900e+00   -5.000e-01   0   1          4   08   14    9.583e-01
     515      96366   -1.468e+00   -2.179e+00    1.800e+00   -1.800e+00   0   1          4   08   35    9.583e-01
     516      96410   -7.263e-01    9.260e-01   -1.000e+00    1.000e+00   1   0          4   08   51    9.583e-01
     516      96456    2.468e-01   -4.285e-01    6.000e-01    0.000e+00   0   1          4   09   07    9.583e-01
     517      96480   -1.125e+00   -1.761e+00   -1.000e+00   -2.000e+00   1   0          4   09   17    9.583e-01
     517      96556   -1.745e+00   -6.988e-01   -2.000e+00   -8.000e-01   1   0          4   09   25    9.583e-01
     517      96660   -2.048e-01   -1.070e+00    0.000e+00   -1.000e+00   1   0          4   09   35    9.583e-01
     517      96718   -1.360e+00   -1.658e+00    5.000e-01   -1.500e+00   0   1          4   09   57    9.583e-01
     518      96745   -9.972e-01   -1.719e+00   -1.000e+00   -2.000e+00   1   0          4   10   07    9.583e-01
     518      97001   -1.532e-02    1.313e+00    2.000e-01    1.500e+00   1   0          4   10   28    9.583e-01
     518      97145   -9.394e-01    7.882e-01   -1.000e+00    1.000e+00   1   0          4   10   42    9.583e-01
     518      97187    8.984e-02   -4.541e-01    2.000e+00    1.500e+00   0   1          4   10   56    9.583e-01
     519      97215   -2.681e-01   -9.871e-01    0.000e+00   -1.000e+00   1   0          4   11   06    9.583e-01
     519      97269   -8.167e-01   -2.195e+00    7.000e-01   -1.900e+00   0   1          4   11   23    9.583e-01
     520      97300   -5.973e-01    2.821e-01   -5.000e-01    5.000e-01   1   0          4   11   34    9.583e-01
     520      97572    2.805e-01    1.756e+00    5.000e-01    1.800e+00   1   0          4   11   58    9.583e-01
     520      97646    1.044e+00   -1.629e+00    1.900e+00   -5.000e-01   0   1          4   12   24    9.583e-01
     521      97694    3.847e-01   -4.059e-01    6.000e-01    0.000e+00   0   1          4   12   40    9.583e-01
     522      97701   -1.101e+00   -7.703e-01   -1.300e+00   -9.000e-01   1   0          4   12   44    9.583e-01
     522      97937    3.008e-01    1.626e+00    5.000e-01    1.800e+00   1   0          4   13   07    9.583e-01
     522      98049   -5.209e-01    2.907e-01   -5.000e-01    5.000e-01   1   0          4   13   19    9.583e-01
     522      98073   -1.105e+00   -7.994e-01   -1.300e+00   -9.000e-01   1   0          4   13   22    9.583e-01
     522      98117   -1.109e+00   -2.183e+00    7.000e-01   -1.900e+00   0   1          4   13   40    9.583e-01
     523      98174   -5.033e-01   -2.187e+00    1.800e+00   -1.800e+00   0   1          4   13   59    9.583e-01
     524      98229    9.673e-01   -6.758e-01    1.900e+00   -5.000e-01   0   1          4   14   19    9.583e-01
     525      98303    2.903e-01    1.672e+00    5.000e-01    1.800e+00   1   0          4   14   43    9.583e-01
     525      98527    1.527e-01    1.254e+00    2.000e-01    1.500e+00   1   0          4   15   03    9.583e-01
     525      98601    9.408e-01   -1.388e+00    1.900e+00   -5.000e-01   0   1          4   15   29    9.583e-01
     526      98623   -1.805e+00   -6.199e-01   -2.000e+00   -8.000e-01   1   0          4   15   37    9.583e-01
     526      98678    9.525e-01   -7.839e-01    1.900e+00   -5.000e-01   0   1          4   15   57    9.583e-01
     527      98702   -8.695e-01   -1.759e+00   -1.000e+00   -2.000e+00   1   0          4   16   08    9.583e-01
     527      98763    9.681e-01   -1.440e+00    1.900e+00   -5.000e-01   0   1          4   16   32    9.583e-01
     528      98796   -4.207e-01    2.397e-01   -5.000e-01    5.000e-01   1   0          4   16   44    9.583e-01
     528      98884   -1.766e+00   -7.830e-01   -2.000e+00   -8.000e-01   1   0          4   16   52    9.583e-01
     528      99048   -7.766e-01    8.210e-01   -1.000e+00    1.000e+00   1   0          4   17   07    9.583e-01
     528      99088    5.102e-02   -4.231e-01    6.000e-01    0.000e+00   0   1          4   17   20    9.583e-01
     529      99136   -4.948e-01   -2.207e+00    5.000e-01   -1.500e+00   0   1          4   17   38    9.583e-01
     530      99152   -1.390e+00   -5.499e-01    6.000e-01    0.000e+00   0   1          4   17   45    9.583e-01
     531      99178   -4.669e-01   -1.404e+00    7.000e-01   -1.900e+00   0   1          4   17   55    9.583e-01
     532      99233    7.922e-02    1.403e+00   -1.000e-01    1.600e+00   1   0          4   18   18    9.583e-01
     532      99280    2.695e-01   -4.325e-01    2.000e+00    1.500e+00   0   1          4   18   35    9.583e-01
     533      99339   -1.435e+00   -1.684e+00    5.000e-01   -1.500e+00   0   1          4   18   56    9.583e-01
     534      99366   -2.781e-01   -9.128e-01    0.000e+00   -1.000e+00   1   0          4   19   06    9.583e-01
     534      99522   -1.040e+00    7.418e-01   -1.000e+00    1.000e+00   1   0          4   19   20    9.583e-01
     534      99567   -1.340e+00    6.842e-01   -1.900e+00    1.100e+00   0   1          4   19   35    9.583e-01
     535      99601   -4.657e-01    2.569e-01   -5.000e-01    5.000e-01   1   0          4   19   47    9.583e-01
     535      99701   -8.754e-01   -1.764e+00   -1.000e+00   -2.000e+00   1   0          4   19   56    9.583e-01
     535      99733   -1.028e+00   -7.935e-01   -1.300e+00   -9.000e-01   1   0          4   19   59    9.583e-01
     535      99809   -4.639e-01   -1.568e+00    5.000e-01   -1.500e+00   0   1          4   20   27    9.583e-01
     536      99830   -1.796e+00   -6.933e-01   -2.000e+00   -8.000e-01   1   0          4   20   36    9.583e-01
     536      99982   -8.262e-01    8.115e-01   -1.000e+00    1.000e+00   1   0          4   20   50    9.583e-01
     536     100000   -4.134e-01   -1.592e+00    1.800e+00   -1.800e+00   0   1          4   21   22    9.583e-01
     537     100000   -5.502e-01    2.826e-01   -5.000e-01    5.000e-01   1   0          4   21   33    9.583e-01
     537     100000   -2.861e-02   -2.432e-01    6.000e-01    0.000e+00   0   1          4   21   45    9.583e-01
     538     100000   -9.247e-01   -1.757e+00   -1.000e+00   -2.000e+00   1   0          4   21   55    9.583e-01
     538     100000    3.363e-02    1.356e+00    2.000e-01    1.500e+00   1   0          4   22   19    9.583e-01
     538     100000   -3.267e-02   -1.048e-01    2.000e+00    1.500e+00   0   1          4   22   34    9.583e-01
     539     100000   -1.070e-01    1.366e+00   -1.000e-01    1.600e+00   1   0          4   22   54    9.583e-01
     539     100000   -4.029e-01   -1.336e+00    7.000e-01   -1.900e+00   0   1          4   23   05    9.583e-01
     540     100000   -3.971e-01   -1.308e+00    5.000e-01   -1.500e+00   0   1          4   23   16    9.583e-01
     541     100000    1.032e+00   -4.240e-01    1.900e+00   -5.000e-01   0   1          4   23   38    9.583e-01
     542     100000   -1.750e+00   -7.975e-01   -2.000e+00   -8.000e-01   1   0          4   23   46    9.583e-01
     542     100000   -2.207e-01   -1.052e+00    0.000e+00   -1.000e+00   1   0          4   23   57    9.583e-01
     542     100000   -9.781e-01    7.582e-01   -1.000e+00    1.000e+00   1   0          4   24   10    9.583e-01
     542     100000   -7.348e-03    3.783e-02    2.000e+00    1.500e+00   0   1          4   24   25    9.583e-01
     543     100000   -1.755e-01    1.379e+00   -1.000e-01    1.600e+00   1   0          4   24   45    9.583e-01
     543     100000   -1.028e+00   -8.030e-01   -1.300e+00   -9.000e-01   1   0          4   24   48    9.583e-01
     543     100000   -4.066e-01   -1.275e+00    5.000e-01   -1.500e+00   0   1          4   24   58    9.583e-01
     544     100000   -1.044e+00   -8.075e-01   -1.300e+00   -9.000e-01   1   0          4   25   01    9.583e-01
     544     100000   -4.604e-01   -1.390e+00    7.000e-01   -1.900e+00   0   1          4   25   11    9.583e-01
     545     100000   -1.780e+00   -8.656e-01   -2.000e+00   -8.000e-01   1   0          4   25   20    9.583e-01
     545     100000   -8.671e-01   -2.207e+00    5.000e-01   -1.500e+00   0   1          4   25   37    9.583e-01
     546     100000   -4.796e-02    1.448e+00    2.000e-01    1.500e+00   1   0          4   25   58    9.583e-01
     546     100000   -1.063e+00   -8.353e-01   -1.300e+00   -9.000e-01   1   0          4   26   01    9.583e-01
     546     100000   -3.891e-01   -1.320e+00    1.800e+00   -1.800e+00   0   1          4   26   11    9.583e-01
     547     100000   -1.838e-02    4.085e-01    2.000e+00    1.500e+00   0   1          4   26   27    9.583e-01
     548     100000   -6.987e-02    1.335e+00   -1.000e-01    1.600e+00   1   0          4   26   48    9.583e-01
     548     100000   -8.394e-01   -1.813e+00   -1.000e+00   -2.000e+00   1   0          4   26   57    9.583e-01
     548     100000   -3.237e-01   -1.230e+00    5.000e-01   -1.500e+00   0   1          4   27   08    9.583e-01
     549     100000   -5.357e-03    6.162e-01    2.000e+00    1.500e+00   0   1          4   27   26    9.583e-01
     550     100000    9.700e-01   -5.388e-01    1.900e+00   -5.000e-01   0   1          4   27   46    9.583e-01
     551     100000   -1.106e+00   -7.709e-01   -1.300e+00   -9.000e-01   1   0          4   27   50    9.583e-01
     551     100000   -8.348e-01   -1.778e+00   -1.000e+00   -2.000e+00   1   0          4   28   00    9.583e-01
     551     100000   -2.100e-02   -2.110e-01    6.000e-01    0.000e+00   0   1          4   28   13    9.583e-01
     552     100000   -3.480e-01   -1.266e+00    5.000e-01   -1.500e+00   0   1          4   28   23    9.583e-01
     553     100000   -1.281e+00   -4.812e-01    6.000e-01    0.000e+00   0   1          4   28   30    9.583e-01
     554     100000   -4.194e-01   -1.279e+00    5.000e-01   -1.500e+00   0   1          4   28   41    9.583e-01
     555     100000   -9.451e-01   -1.754e+00   -1.000e+00   -2.000e+00   1   0          4   28   50    9.583e-01
     555     100000    1.361e-02   -2.157e-01    6.000e-01    0.000e+00   0   1          4   29   03    9.583e-01
     556     100000    5.971e-01   -1.238e+00    5.000e-01   -1.500e+00   1   0          4   29   20    9.583e-01
     556     100000   -1.740e+00   -6.847e-01   -2.000e+00   -8.000e-01   1   0          4   29   27    9.583e-01
     556     100000   -1.634e-01    1.331e+00   -1.000e-01    1.600e+00   1   0          4   29   50    9.583e-01
     556     100000   -8.677e-01    7.881e-01   -1.000e+00    1.000e+00   1   0          4   30   04    9.583e-01
     556     100000   -1.300e+00    6.921e-01   -1.900e+00    1.100e+00   0   1          4   30   19    9.583e-01
     557     100000   -1.065e+00   -7.998e-01   -1.300e+00   -9.000e-01   1   0          4   30   23    9.583e-01
     557     100000   -3.550e-02    1.781e-01    2.000e+00    1.500e+00   0   1          4   30   38    9.583e-01
     558     100000   -9.332e-01   -1.760e+00   -1.000e+00   -2.000e+00   1   0          4   30   48    9.583e-01
     558     100000   -2.397e-01   -1.050e+00    0.000e+00   -1.000e+00   1   0          4   30   59    9.583e-01
     558     100000   -1.062e+00   -1.772e+00   -1.000e+00   -2.000e+00   1   0          4   31   10    9.583e-01
     558     100000   -1.087e+00   -7.926e-01   -1.300e+00   -9.000e-01   1   0          4   31   13    9.583e-01
     558     100000   -1.283e+00    6.621e-01   -1.900e+00    1.100e+00   0   1          4   31   28    9.583e-01
     559     100000   -1.094e+00   -8.306e-01   -1.300e+00   -9.000e-01   1   0          4   31   32    9.583e-01
     559     100000   -6.019e-04    5.500e-01    2.000e+00    1.500e+00   0   1          4   31   49    9.583e-01
     560     100000    2.980e-01    1.725e+00    5.000e-01    1.800e+00   1   0          4   32   13    9.583e-01
     560     100000   -1.770e+00   -8.044e-01   -2.000e+00   -8.000e-01   1   0          4   32   20    9.583e-01
     560     100000   -4.180e-01   -1.301e+00    7.000e-01   -1.900e+00   0   1          4   32   31    9.583e-01
     561     100000   -3.757e-01    2.358e-01   -5.000e-01    5.000e-01   1   0          4   32   43    9.583e-01
     561     100000   -3.132e-01   -1.245e+00    1.800e+00   -1.800e+00   0   1          4   32   52    9.583e-01
     562     100000    3.562e-03    4.422e-01    2.000e+00    1.500e+00   0   1          4   33   08    9.583e-01
     563     100000   -4.805e-01    2.583e-01   -5.000e-01    5.000e-01   1   0          4   33   20    9.583e-01
     563     100000    2.392e-01    1.841e+00    5.000e-01    1.800e+00   1   0          4   33   45    9.583e-01
     563     100000   -1.062e+00   -7.841e-01   -1.300e+00   -9.000e-01   1   0          4   33   49    9.583e-01
     563     100000   -3.035e-01   -1.214e+00    1.800e+00   -1.800e+00   0   1          4   34   00    9.583e-01
     564     100000   -5.147e-01   -2.196e+00    7.000e-01   -1.900e+00   0   1          4   34   17    9.583e-01
     565     100000   -1.240e+00   -2.157e+00    1.800e+00   -1.800e+00   0   1          4   34   37    9.583e-01
     566     100000   -4.188e-02   -2.936e-01    6.000e-01    0.000e+00   0   1          4   34   51    9.583e-01
     567     100000   -1.328e+00    7.224e-01   -1.900e+00    1.100e+00   0   1          4   35   06    9.583e-01
     568     100000   -9.843e-02    1.345e+00   -1.000e-01    1.600e+00   1   0          4   35   26    9.583e-01
     568     100000   -1.780e+00   -9.298e-01   -2.000e+00   -8.000e-01   1   0          4   35   34    9.583e-01
     568     100000   -3.762e-01   -1.299e+00    7.000e-01   -1.900e+00   0   1          4   35   44    9.583e-01
     569     100000   -1.918e-02    5.674e-01    2.000e+00    1.500e+00   0   1          4   36   01    9.583e-01
